t,T,xdot,x,idx
6082,453,0.00001026,0.898,180
6083,453,0.00001037,0.898,180
6084,453,0.00001042,0.898,180
6085,453,0.00001049,0.898,180
6086,453,0.00001057,0.8981,180
6087,453,0.00001067,0.8981,180
6088,453,0.00001076,0.8981,180
6089,453,0.00001083,0.8981,180
6090,453,0.00001087,0.8981,180
6091,453,0.00001087,0.8981,180
6092,453,0.00001088,0.8981,180
6093,453,0.00001088,0.8981,180
6094,453,0.00001072,0.8981,180
6095,453,0.0000107,0.8982,180
6096,453,0.00001068,0.8982,180
6097,453,0.00001066,0.8982,180
6098,453,0.00001064,0.8982,180
6099,453,0.00001057,0.8982,180
6100,453,0.00001055,0.8982,180
6101,453,0.00001055,0.8982,180
6102,453,0.00001047,0.8982,180
6103,453,0.0000104,0.8982,180
6104,453,0.00001037,0.8982,180
6105,453,0.00001034,0.8983,180
6106,453,0.00001028,0.8983,180
6107,453,0.00001031,0.8983,180
6108,453,0.00001037,0.8983,180
6109,453,0.00001036,0.8983,180
6110,453,0.0000103,0.8983,180
6111,453,0.00001025,0.8983,180
6112,453,0.00001019,0.8983,180
6113,453,0.00001008,0.8983,180
6114,453,0.00000991,0.8983,180
6115,453,0.00000976,0.8984,180
6116,453,0.00000965,0.8984,180
6117,453,0.00000956,0.8984,180
6118,453,0.00000969,0.8984,180
6119,453,0.00000976,0.8984,180
6120,453,0.0000098,0.8984,180
6121,453,0.00000981,0.8984,180
6122,453,0.00000984,0.8984,180
6123,453,0.00000995,0.8984,180
6124,453,0.00000972,0.8984,180
6125,453,0.0000096,0.8985,180
6126,453,0.00000948,0.8985,180
6127,453,0.00000935,0.8985,180
6128,453,0.00000929,0.8985,180
6129,453,0.00000925,0.8985,180
6130,453,0.0000093,0.8985,180
6131,453,0.00000933,0.8985,180
6132,453,0.00000936,0.8985,180
6133,453,0.00000946,0.8985,180
6134,453,0.00000955,0.8985,180
6135,453,0.00000963,0.8986,180
6136,453,0.00000961,0.8986,180
6137,453,0.00000965,0.8986,180
6138,453,0.0000097,0.8986,180
6139,453,0.00000979,0.8986,180
6140,453,0.00000989,0.8986,180
6141,453,0.00000996,0.8986,180
6142,453,0.00001009,0.8986,180
6143,453,0.0000102,0.8986,180
6144,453,0.00001024,0.8986,180
6145,453,0.00001029,0.8987,180
6146,453,0.00001028,0.8987,180
6147,453,0.00001015,0.8987,180
6148,453,0.00000987,0.8987,180
6149,453,0.0000097,0.8987,180
6150,453,0.00000959,0.8987,180
6151,453,0.00000945,0.8987,180
6152,453,0.00000927,0.8987,180
6153,453,0.00000904,0.8987,180
6154,453,0.00000896,0.8987,180
6155,453,0.00000886,0.8987,180
6156,453,0.00000876,0.8988,180
6157,453,0.00000862,0.8988,180
6158,453,0.00000842,0.8988,180
6159,453,0.00000819,0.8988,180
6160,453,0.00000817,0.8988,180
6161,453,0.00000817,0.8988,180
6162,453,0.0000082,0.8988,180
6163,453,0.00000826,0.8988,180
6164,453,0.0000084,0.8988,180
6165,453,0.00000858,0.8988,180
6166,453,0.0000088,0.8988,180
6167,453,0.00000887,0.8988,180
6168,453,0.00000901,0.8989,180
6169,453,0.00000923,0.8989,180
6170,453,0.00000936,0.8989,180
6171,453,0.00000943,0.8989,180
6172,453,0.00000932,0.8989,180
6173,453,0.00000922,0.8989,180
6174,453,0.00000916,0.8989,180
6175,453,0.00000913,0.8989,180
6176,453,0.00000917,0.8989,180
6177,453,0.00000928,0.8989,180
6178,453,0.00000935,0.8989,180
6179,453,0.00000931,0.899,180
6180,453,0.00000923,0.899,180
6181,453,0.00000924,0.899,180
6182,453,0.00000935,0.899,180
6183,453,0.00000946,0.899,180
6184,453,0.00000934,0.899,180
6185,453,0.00000928,0.899,180
6186,453,0.00000924,0.899,180
6187,453,0.00000927,0.899,180
6188,453,0.00000937,0.899,180
6189,453,0.00000955,0.8991,180
6190,453,0.0000095,0.8991,180
6191,453,0.00000943,0.8991,180
6192,453,0.00000939,0.8991,180
6193,453,0.00000938,0.8991,180
6194,453,0.00000938,0.8991,180
6195,453,0.00000943,0.8991,180
6196,453,0.0000093,0.8991,180
6197,453,0.00000931,0.8991,180
6198,453,0.00000937,0.8991,180
6199,453,0.00000939,0.8991,180
6200,453,0.00000938,0.8992,180
6201,453,0.00000939,0.8992,180
6202,453,0.0000094,0.8992,180
6203,453,0.00000943,0.8992,180
6204,453,0.00000948,0.8992,180
6205,453,0.00000943,0.8992,180
6206,453,0.00000931,0.8992,180
6207,453,0.00000911,0.8992,180
6208,453,0.00000894,0.8992,180
6209,453,0.00000885,0.8992,180
6210,453,0.00000882,0.8992,180
6211,453,0.00000881,0.8993,180
6212,453,0.00000883,0.8993,180
6213,453,0.00000876,0.8993,180
6214,453,0.00000906,0.8993,180
6215,453,0.00000919,0.8993,180
6216,453,0.00000921,0.8993,180
6217,453,0.00000917,0.8993,180
6218,453,0.00000914,0.8993,180
6219,453,0.00000911,0.8993,180
6220,453,0.00000895,0.8993,180
6221,453,0.00000888,0.8993,180
6222,453,0.00000876,0.8994,180
6223,453,0.00000861,0.8994,180
6224,453,0.00000853,0.8994,180
6225,453,0.00000851,0.8994,180
6226,453,0.00000849,0.8994,180
6227,453,0.00000854,0.8994,180
6228,453,0.00000861,0.8994,180
6229,453,0.00000868,0.8994,180
6230,453,0.00000879,0.8994,180
6231,453,0.00000892,0.8994,180
6232,453,0.00000897,0.8994,180
6233,453,0.00000906,0.8995,180
6234,453,0.0000092,0.8995,180
6235,453,0.00000934,0.8995,180
6236,453,0.00000937,0.8995,180
6237,453,0.00000935,0.8995,180
6238,453,0.00000949,0.8995,180
6239,453,0.00000953,0.8995,180
6240,453,0.00000953,0.8995,180
6241,453,0.00000955,0.8995,180
6242,453,0.00000955,0.8995,180
6243,453,0.00000952,0.8995,180
6244,453,0.00000954,0.8996,180
6245,453,0.00000952,0.8996,180
6246,453,0.00000951,0.8996,180
6247,453,0.0000095,0.8996,180
6248,453,0.00000947,0.8996,180
6249,453,0.00000943,0.8996,180
6250,453,0.00000928,0.8996,180
6251,453,0.00000918,0.8996,180
6252,453,0.00000912,0.8996,180
6253,453,0.0000091,0.8996,180
6254,453,0.00000913,0.8996,180
6255,453,0.00000914,0.8997,180
6256,453,0.00000936,0.8997,180
6257,453,0.00000953,0.8997,180
6258,453,0.00000961,0.8997,180
6259,453,0.00000961,0.8997,180
6260,453,0.00000965,0.8997,180
6261,453,0.00000969,0.8997,180
6262,453,0.00000945,0.8997,180
6263,453,0.00000936,0.8997,180
6264,453,0.00000936,0.8997,180
6265,453,0.00000936,0.8998,180
6266,453,0.0000093,0.8998,180
6267,453,0.0000092,0.8998,180
6268,453,0.00000939,0.8998,180
6269,453,0.00000941,0.8998,180
6270,453,0.00000934,0.8998,180
6271,453,0.00000933,0.8998,180
6272,453,0.00000936,0.8998,180
6273,453,0.00000933,0.8998,180
6274,453,0.00000932,0.8998,180
6275,453,0.00000931,0.8998,180
6276,453,0.00000924,0.8999,180
6277,453,0.00000927,0.8999,180
6278,453,0.00000936,0.8999,180
6279,453,0.00000946,0.8999,180
6280,453,0.00000929,0.8999,180
6281,453,0.00000921,0.8999,180
6282,453,0.00000912,0.8999,180
6283,453,0.00000897,0.8999,180
6284,453,0.00000887,0.8999,180
6285,453,0.00000892,0.8999,180
6286,453,0.0000088,0.8999,180
6287,453,0.00000875,0.9,180
6288,453,0.00000872,0.9,180
6289,453,0.00000872,0.9,180
6290,453,0.00000871,0.9,180
6291,453,0.00000873,0.9,180
6292,453,0.0000089,0.9,180
6293,453,0.00000902,0.9,180
6294,453,0.0000091,0.9,180
6295,453,0.0000092,0.9,180
6296,453,0.00000925,0.9,180
6297,453,0.00000926,0.9,180
6298,453,0.00000923,0.9001,180
6299,453,0.00000928,0.9001,180
6300,453,0.00000937,0.9001,180
6301,453,0.00000947,0.9001,180
6302,453,0.00000957,0.9001,180
6303,453,0.00000967,0.9001,180
6304,453,0.00000983,0.9001,180
6305,453,0.00000982,0.9001,180
6306,453,0.00000968,0.9001,180
6307,453,0.00000958,0.9001,180
6308,453,0.00000953,0.9001,180
6309,453,0.0000095,0.9002,180
6310,453,0.00000931,0.9002,180
6311,453,0.00000927,0.9002,180
6312,453,0.00000926,0.9002,180
6313,453,0.00000931,0.9002,180
6314,453,0.00000941,0.9002,180
6315,453,0.00000961,0.9002,180
6316,453,0.00000966,0.9002,180
6317,453,0.00000975,0.9002,180
6318,453,0.00000983,0.9002,180
6319,453,0.00000982,0.9003,180
6320,453,0.00000975,0.9003,180
6321,453,0.00000963,0.9003,180
6322,453,0.00000934,0.9003,180
6323,453,0.00000916,0.9003,180
6324,453,0.00000906,0.9003,180
6325,453,0.00000895,0.9003,180
6326,453,0.00000882,0.9003,180
6327,453,0.0000087,0.9003,180
6328,453,0.00000891,0.9003,180
6329,453,0.00000898,0.9003,180
6330,453,0.000009,0.9004,180
6331,453,0.00000908,0.9004,180
6332,453,0.00000914,0.9004,180
6333,453,0.00000917,0.9004,180
6334,453,0.00000904,0.9004,180
6335,453,0.00000895,0.9004,180
6336,453,0.00000888,0.9004,180
6337,453,0.00000873,0.9004,180
6338,453,0.00000862,0.9004,180
6339,453,0.00000861,0.9004,180
6340,453,0.00000849,0.9004,180
6341,453,0.00000843,0.9005,180
6342,453,0.00000842,0.9005,180
6343,453,0.00000842,0.9005,180
6344,453,0.00000843,0.9005,180
6345,453,0.00000845,0.9005,180
6346,453,0.00000864,0.9005,180
6347,453,0.00000864,0.9005,180
6348,453,0.00000867,0.9005,180
6349,453,0.00000877,0.9005,180
6350,453,0.00000882,0.9005,180
6351,453,0.00000881,0.9005,180
6352,453,0.00000875,0.9005,180
6353,453,0.00000876,0.9006,180
6354,453,0.00000878,0.9006,180
6355,453,0.00000878,0.9006,180
6356,453,0.00000881,0.9006,180
6357,453,0.0000088,0.9006,180
6358,453,0.00000865,0.9006,180
6359,453,0.00000861,0.9006,180
6360,453,0.00000857,0.9006,180
6361,453,0.00000852,0.9006,180
6362,453,0.0000085,0.9006,180
6363,453,0.00000851,0.9006,180
6364,453,0.00000861,0.9007,180
6365,453,0.00000864,0.9007,180
6366,453,0.0000087,0.9007,180
6367,453,0.00000883,0.9007,180
6368,453,0.00000898,0.9007,180
6369,453,0.00000909,0.9007,180
6370,453,0.00000919,0.9007,180
6371,453,0.00000921,0.9007,180
6372,453,0.00000921,0.9007,180
6373,453,0.00000914,0.9007,180
6374,453,0.00000907,0.9007,180
6375,453,0.00000901,0.9007,180
6376,453,0.00000888,0.9008,180
6377,453,0.00000891,0.9008,180
6378,453,0.00000899,0.9008,180
6379,453,0.00000905,0.9008,180
6380,453,0.00000909,0.9008,180
6381,453,0.00000917,0.9008,180
6382,453,0.00000947,0.9008,180
6383,453,0.00000957,0.9008,180
6384,453,0.00000958,0.9008,180
6385,453,0.00000955,0.9008,180
6386,453,0.00000946,0.9009,180
6387,453,0.0000093,0.9009,180
6388,453,0.00000913,0.9009,180
6389,453,0.00000894,0.9009,180
6390,453,0.00000869,0.9009,180
6391,453,0.00000848,0.9009,180
6392,453,0.0000084,0.9009,180
6393,453,0.00000838,0.9009,180
6394,453,0.00000831,0.9009,180
6395,453,0.00000826,0.9009,180
6396,453,0.00000826,0.9009,180
6397,453,0.0000083,0.9009,180
6398,453,0.00000836,0.901,180
6399,453,0.00000842,0.901,180
6400,453,0.00000845,0.901,180
6401,453,0.00000856,0.901,180
6402,453,0.00000866,0.901,180
6403,453,0.00000865,0.901,180
6404,453,0.00000864,0.901,180
6405,453,0.00000858,0.901,180
6406,453,0.00000847,0.901,180
6407,453,0.00000841,0.901,180
6408,453,0.00000846,0.901,180
6409,453,0.00000852,0.901,180
6410,453,0.00000851,0.9011,180
6411,453,0.00000842,0.9011,180
6412,453,0.00000871,0.9011,180
6413,453,0.0000088,0.9011,180
6414,453,0.00000885,0.9011,180
6415,453,0.00000894,0.9011,180
6416,453,0.00000903,0.9011,180
6417,453,0.00000906,0.9011,180
6418,453,0.00000906,0.9011,180
6419,453,0.00000907,0.9011,180
6420,453,0.00000911,0.9011,180
6421,453,0.0000092,0.9012,180
6422,453,0.00000929,0.9012,180
6423,453,0.00000935,0.9012,180
6424,453,0.00000931,0.9012,180
6425,453,0.00000929,0.9012,180
6426,453,0.00000924,0.9012,180
6427,453,0.00000918,0.9012,180
6428,453,0.00000913,0.9012,180
6429,453,0.0000091,0.9012,180
6430,453,0.00000907,0.9012,180
6431,453,0.00000904,0.9012,180
6432,453,0.000009,0.9013,180
6433,453,0.00000892,0.9013,180
6434,453,0.00000883,0.9013,180
6435,453,0.00000879,0.9013,180
6436,453,0.00000863,0.9013,180
6437,453,0.00000852,0.9013,180
6438,453,0.00000835,0.9013,180
6439,453,0.00000816,0.9013,180
6440,453,0.00000803,0.9013,180
6441,453,0.0000079,0.9013,180
6442,453,0.00000787,0.9013,180
6443,453,0.00000786,0.9013,180
6444,453,0.00000787,0.9014,180
6445,453,0.0000079,0.9014,180
6446,453,0.0000079,0.9014,180
6447,453,0.0000079,0.9014,180
6448,453,0.00000794,0.9014,180
6449,453,0.000008,0.9014,180
6450,453,0.00000809,0.9014,180
6451,453,0.00000819,0.9014,180
6452,453,0.00000827,0.9014,180
6453,453,0.00000842,0.9014,180
6454,453,0.00000855,0.9014,180
6455,453,0.00000864,0.9014,180
6456,453,0.00000874,0.9015,180
6457,453,0.00000878,0.9015,180
6458,453,0.00000879,0.9015,180
6459,453,0.00000886,0.9015,180
6460,453,0.00000886,0.9015,180
6461,453,0.00000882,0.9015,180
6462,453,0.00000867,0.9015,180
6463,453,0.0000085,0.9015,180
6464,453,0.00000831,0.9015,180
6465,453,0.00000815,0.9015,180
6466,453,0.00000798,0.9015,180
6467,453,0.00000786,0.9015,180
6468,453,0.00000776,0.9016,180
6469,453,0.00000772,0.9016,180
6470,453,0.00000776,0.9016,180
6471,453,0.00000791,0.9016,180
6472,453,0.00000789,0.9016,180
6473,453,0.00000785,0.9016,180
6474,453,0.00000787,0.9016,180
6475,453,0.00000802,0.9016,180
6476,453,0.00000815,0.9016,180
6477,453,0.00000822,0.9016,180
6478,453,0.00000832,0.9016,180
6479,453,0.00000835,0.9016,180
6480,453,0.00000835,0.9017,180
6481,453,0.00000834,0.9017,180
6482,453,0.00000834,0.9017,180
6483,453,0.00000833,0.9017,180
6484,453,0.0000082,0.9017,180
6485,453,0.00000819,0.9017,180
6486,453,0.00000825,0.9017,180
6487,453,0.0000083,0.9017,180
6488,453,0.00000825,0.9017,180
6489,453,0.00000818,0.9017,180
6490,453,0.00000827,0.9017,180
6491,453,0.00000832,0.9017,180
6492,453,0.00000833,0.9018,180
6493,453,0.00000836,0.9018,180
6494,453,0.0000083,0.9018,180
6495,453,0.00000818,0.9018,180
6496,453,0.00000818,0.9018,180
6497,453,0.00000822,0.9018,180
6498,453,0.00000824,0.9018,180
6499,453,0.00000829,0.9018,180
6500,453,0.00000834,0.9018,180
6501,453,0.00000844,0.9018,180
6502,453,0.00000853,0.9018,180
6503,453,0.00000851,0.9018,180
6504,453,0.00000847,0.9019,180
6505,453,0.0000084,0.9019,180
6506,453,0.00000832,0.9019,180
6507,453,0.00000826,0.9019,180
6508,453,0.00000823,0.9019,180
6509,453,0.0000082,0.9019,180
6510,453,0.00000814,0.9019,180
6511,453,0.0000081,0.9019,180
6512,453,0.00000808,0.9019,180
6513,453,0.00000806,0.9019,180
6514,453,0.00000803,0.9019,180
6515,453,0.00000804,0.9019,180
6516,453,0.00000809,0.9019,180
6517,453,0.00000817,0.902,180
6518,453,0.00000826,0.902,180
6519,453,0.0000084,0.902,180
6520,453,0.00000852,0.902,180
6521,453,0.0000086,0.902,180
6522,453,0.00000861,0.902,180
6523,453,0.00000858,0.902,180
6524,453,0.00000861,0.902,180
6525,453,0.00000863,0.902,180
6526,453,0.00000856,0.902,180
6527,453,0.00000848,0.902,180
6528,453,0.00000846,0.9021,180
6529,453,0.00000852,0.9021,180
6530,453,0.00000858,0.9021,180
6531,453,0.00000864,0.9021,180
6532,453,0.00000873,0.9021,180
6533,453,0.00000875,0.9021,180
6534,453,0.00000873,0.9021,180
6535,453,0.00000868,0.9021,180
6536,453,0.00000862,0.9021,180
6537,453,0.00000857,0.9021,180
6538,453,0.00000836,0.9021,180
6539,453,0.00000824,0.9021,180
6540,453,0.00000815,0.9022,180
6541,453,0.00000804,0.9022,180
6542,453,0.00000801,0.9022,180
6543,453,0.00000803,0.9022,180
6544,453,0.00000809,0.9022,180
6545,453,0.00000813,0.9022,180
6546,453,0.00000815,0.9022,180
6547,453,0.00000821,0.9022,180
6548,453,0.00000828,0.9022,180
6549,453,0.00000831,0.9022,180
6550,453,0.00000835,0.9022,180
6551,453,0.00000836,0.9022,180
6552,453,0.00000839,0.9023,180
6553,453,0.00000848,0.9023,180
6554,453,0.00000854,0.9023,180
6555,453,0.00000858,0.9023,180
6556,453,0.00000856,0.9023,180
6557,453,0.00000863,0.9023,180
6558,453,0.00000871,0.9023,180
6559,453,0.00000875,0.9023,180
6560,453,0.0000088,0.9023,180
6561,453,0.00000883,0.9023,180
6562,453,0.00000874,0.9023,180
6563,453,0.00000867,0.9023,180
6564,453,0.00000861,0.9024,180
6565,453,0.00000858,0.9024,180
6566,453,0.00000851,0.9024,180
6567,453,0.00000834,0.9024,180
6568,453,0.00000826,0.9024,180
6569,453,0.00000815,0.9024,180
6570,453,0.00000811,0.9024,180
6571,453,0.0000081,0.9024,180
6572,453,0.00000807,0.9024,180
6573,453,0.00000804,0.9024,180
6574,453,0.00000817,0.9024,180
6575,453,0.00000827,0.9024,180
6576,453,0.00000841,0.9025,180
6577,453,0.00000851,0.9025,180
6578,453,0.00000853,0.9025,180
6579,453,0.00000849,0.9025,180
6580,453,0.00000842,0.9025,180
6581,453,0.00000834,0.9025,180
6582,453,0.00000823,0.9025,180
6583,453,0.00000812,0.9025,180
6584,453,0.00000803,0.9025,180
6585,453,0.00000787,0.9025,180
6586,453,0.00000785,0.9025,180
6587,453,0.00000779,0.9025,180
6588,453,0.00000779,0.9026,180
6589,453,0.00000785,0.9026,180
6590,453,0.00000787,0.9026,180
6591,453,0.00000784,0.9026,180
6592,453,0.00000779,0.9026,180
6593,453,0.0000077,0.9026,180
6594,453,0.00000759,0.9026,180
6595,453,0.00000753,0.9026,180
6596,453,0.00000748,0.9026,180
6597,453,0.00000734,0.9026,180
6598,453,0.00000713,0.9026,180
6599,453,0.00000703,0.9026,180
6600,453,0.00000698,0.9026,180
6601,453,0.00000702,0.9027,180
6602,453,0.00000705,0.9027,180
6603,453,0.00000705,0.9027,180
6604,453,0.00000716,0.9027,180
6605,453,0.00000722,0.9027,180
6606,453,0.00000729,0.9027,180
6607,453,0.00000732,0.9027,180
6608,453,0.00000726,0.9027,180
6609,453,0.00000725,0.9027,180
6610,453,0.00000719,0.9027,180
6611,453,0.00000718,0.9027,180
6612,453,0.00000717,0.9027,180
6613,453,0.00000714,0.9027,180
6614,453,0.00000716,0.9027,180
6615,453,0.00000723,0.9028,180
6616,453,0.00000736,0.9028,180
6617,453,0.00000745,0.9028,180
6618,453,0.00000753,0.9028,180
6619,453,0.00000761,0.9028,180
6620,453,0.00000767,0.9028,180
6621,453,0.00000771,0.9028,180
6622,453,0.00000767,0.9028,180
6623,453,0.00000774,0.9028,180
6624,453,0.00000782,0.9028,180
6625,453,0.00000783,0.9028,180
6626,453,0.00000779,0.9028,180
6627,453,0.00000776,0.9028,180
6628,453,0.0000078,0.9029,180
6629,453,0.00000777,0.9029,180
6630,453,0.0000077,0.9029,180
6631,453,0.00000767,0.9029,180
6632,453,0.00000769,0.9029,180
6633,453,0.00000757,0.9029,180
6634,453,0.00000746,0.9029,180
6635,453,0.00000739,0.9029,180
6636,453,0.00000733,0.9029,180
6637,453,0.00000726,0.9029,180
6638,453,0.00000719,0.9029,180
6639,453,0.00000714,0.9029,180
6640,453,0.00000727,0.9029,180
6641,453,0.00000741,0.9029,180
6642,453,0.00000755,0.903,180
6643,453,0.0000077,0.903,180
6644,453,0.00000779,0.903,180
6645,453,0.00000789,0.903,180
6646,453,0.00000803,0.903,180
6647,453,0.0000081,0.903,180
6648,453,0.00000815,0.903,180
6649,453,0.00000818,0.903,180
6650,453,0.00000821,0.903,180
6651,453,0.00000823,0.903,180
