t,x_original,xdot_original,xdot_pred
3860,1.000999969,5.57E-47,1.28E-06
3862,1.000999969,4.84E-47,1.28E-06
3864,1.000999969,4.20E-47,1.28E-06
3866,1.000999969,3.65E-47,1.28E-06
3868,1.000999969,3.17E-47,1.28E-06
3870,1.000999969,2.75E-47,1.28E-06
3872,1.000999969,2.39E-47,1.28E-06
3874,1.000999969,2.07E-47,1.28E-06
3876,1.000999969,1.80E-47,1.28E-06
3878,1.000999969,1.56E-47,1.28E-06
3880,1.000999969,1.36E-47,1.28E-06
3882,1.000999969,1.18E-47,1.28E-06
3884,1.000999969,1.02E-47,1.28E-06
3886,1.000999969,8.85E-48,1.28E-06
3888,1.000999969,7.68E-48,1.28E-06
3890,1.000999969,6.66E-48,1.28E-06
3892,1.000999969,5.77E-48,1.28E-06
3894,1.000999969,5.01E-48,1.28E-06
3896,1.000999969,4.34E-48,1.28E-06
3898,1.000999969,3.76E-48,1.28E-06
3900,1.000999969,3.26E-48,1.28E-06
3902,1.000999969,2.83E-48,1.28E-06
3904,1.000999969,2.45E-48,1.28E-06
3906,1.000999969,2.12E-48,1.28E-06
3908,1.000999969,1.84E-48,1.28E-06
3910,1.000999969,1.59E-48,1.28E-06
3912,1.000999969,1.38E-48,1.28E-06
3914,1.000999969,1.20E-48,1.28E-06
3916,1.000999969,1.04E-48,1.28E-06
3918,1.000999969,8.97E-49,1.28E-06
3920,1.000999969,7.76E-49,1.28E-06
3922,1.000999969,6.72E-49,1.28E-06
3924,1.000999969,5.82E-49,1.28E-06
3926,1.000999969,5.04E-49,1.28E-06
3928,1.000999969,4.36E-49,1.28E-06
3930,1.000999969,3.77E-49,1.28E-06
3932,1.000999969,3.26E-49,1.28E-06
3934,1.000999969,2.82E-49,1.28E-06
3936,1.000999969,2.44E-49,1.28E-06
3938,1.000999969,2.11E-49,1.28E-06
3940,1.000999969,1.83E-49,1.28E-06
3942,1.000999969,1.58E-49,1.28E-06
3944,1.000999969,1.37E-49,1.28E-06
3946,1.000999969,1.18E-49,1.28E-06
3948,1.000999969,1.02E-49,1.28E-06
3950,1.000999969,8.83E-50,1.28E-06
3952,1.000999969,7.63E-50,1.28E-06
3954,1.000999969,6.59E-50,1.28E-06
3956,1.000999969,5.70E-50,1.28E-06
3958,1.000999969,4.92E-50,1.28E-06
3960,1.000999969,4.25E-50,1.28E-06
3962,1.000999969,3.67E-50,1.28E-06
3964,1.000999969,3.17E-50,1.28E-06
3966,1.000999969,2.74E-50,1.28E-06
3968,1.000999969,2.36E-50,1.28E-06
3970,1.000999969,2.04E-50,1.28E-06
3972,1.000999969,1.76E-50,1.28E-06
3974,1.000999969,1.52E-50,1.28E-06
3976,1.000999969,1.31E-50,1.28E-06
3978,1.000999969,1.13E-50,1.28E-06
3980,1.000999969,9.78E-51,1.28E-06
